idx,eventId,activity,timestamp,timestampVar,box,batchPosition,equipment,log
49,e50,Seal,31/10/2023 10:00:49,t50,b6,,3012,ExtendedExample
50,e51,UnloadSS,31/10/2023 10:00:50,t51,,z,3012,ExtendedExample
51,e52,UnloadAL,31/10/2023 10:00:51,t52,,,3012,ExtendedExample
52,e53,LoadAL,31/10/2023 10:00:52,t53,,,3465,ExtendedExample
53,e54,LoadFS,31/10/2023 10:00:53,t54,,y,3465,ExtendedExample
54,e55,Open,31/10/2023 10:00:54,t55,,,3465,ExtendedExample
55,e56,Fill,31/10/2023 10:00:55,t56,,,3465,ExtendedExample
57,e58,LoadSS,31/10/2023 10:00:57,t58,,y,3465,ExtendedExample
58,e59,Close,31/10/2023 10:00:58,t59,,,3465,ExtendedExample
60,e61,UnloadSS,31/10/2023 10:01:00,t61,,y,3465,ExtendedExample
61,e62,LoadFS,31/10/2023 10:01:01,t62,,z,3465,ExtendedExample
63,e64,Fill,31/10/2023 10:01:03,t64,,,3465,ExtendedExample
64,e65,UnloadFS,31/10/2023 10:01:04,t65,,z,3465,ExtendedExample
65,e66,LoadSS,31/10/2023 10:01:05,t66,,z,3465,ExtendedExample
66,e67,Close,31/10/2023 10:01:06,t67,,,3465,ExtendedExample
68,e69,UnloadSS,31/10/2023 10:01:08,t69,,z,3465,ExtendedExample
69,e70,LoadFS,31/10/2023 10:01:09,t70,,x,3465,ExtendedExample
70,e71,Open,31/10/2023 10:01:10,t71,,,3465,ExtendedExample
71,e72,Fill,31/10/2023 10:01:11,t72,,,3465,ExtendedExample
72,e73,UnloadFS,31/10/2023 10:01:12,t73,,x,3465,ExtendedExample
73,e74,LoadSS,31/10/2023 10:01:13,t74,,x,3465,ExtendedExample
75,e76,Seal,31/10/2023 10:01:15,t76,b9,,3465,ExtendedExample
76,e77,UnloadSS,31/10/2023 10:01:16,t77,,x,3465,ExtendedExample
78,e79,LoadAL,31/10/2023 10:01:18,t79,,,3465,ExtendedExample
79,e80,LoadFS,31/10/2023 10:01:19,t80,,x,3465,ExtendedExample
80,e81,Open,31/10/2023 10:01:20,t81,,,3465,ExtendedExample
81,e82,Fill,31/10/2023 10:01:21,t82,,,3465,ExtendedExample
82,e83,UnloadFS,31/10/2023 10:01:22,t83,,x,3465,ExtendedExample
83,e84,LoadSS,31/10/2023 10:01:23,t84,,x,3465,ExtendedExample
84,e85,Close,31/10/2023 10:01:24,t85,,,3465,ExtendedExample
85,e86,Seal,31/10/2023 10:01:25,t86,b10,,3465,ExtendedExample
86,e87,UnloadSS,31/10/2023 10:01:26,t87,,x,3465,ExtendedExample
87,e88,LoadFS,31/10/2023 10:01:27,t88,,z,3465,ExtendedExample
88,e89,Open,31/10/2023 10:01:28,t89,,,3465,ExtendedExample
89,e90,Fill,31/10/2023 10:01:29,t90,,,3465,ExtendedExample
90,e91,UnloadFS,31/10/2023 10:01:30,t91,,z,3465,ExtendedExample
92,e93,Close,31/10/2023 10:01:32,t93,,,3465,ExtendedExample
93,e94,Seal,31/10/2023 10:01:33,t94,b11,,3465,ExtendedExample
94,e95,UnloadSS,31/10/2023 10:01:34,t95,,z,3465,ExtendedExample
95,e96,LoadFS,31/10/2023 10:01:35,t96,,y,3465,ExtendedExample
96,e97,Open,31/10/2023 10:01:36,t97,,,3465,ExtendedExample
97,e98,Fill,31/10/2023 10:01:37,t98,,,3465,ExtendedExample
98,e99,UnloadFS,31/10/2023 10:01:38,t99,,y,3465,ExtendedExample
99,e100,LoadSS,31/10/2023 10:01:39,t100,,y,3465,ExtendedExample
100,e101,Close,31/10/2023 10:01:40,t101,,,3465,ExtendedExample
101,e102,Seal,31/10/2023 10:01:41,t102,b12,,3465,ExtendedExample
102,e103,UnloadSS,31/10/2023 10:01:42,t103,,y,3465,ExtendedExample
103,e104,UnloadAL,31/10/2023 10:01:43,t104,,,3465,ExtendedExample
105,e106,LoadFS,31/10/2023 10:01:45,t106,,x,3465,ExtendedExample
107,e108,Fill,31/10/2023 10:01:47,t108,,,3465,ExtendedExample
108,e109,UnloadFS,31/10/2023 10:01:48,t109,,x,3465,ExtendedExample
109,e110,LoadSS,31/10/2023 10:01:49,t110,,x,3465,ExtendedExample
110,e111,Close,31/10/2023 10:01:50,t111,,,3465,ExtendedExample
111,e112,Seal,31/10/2023 10:01:51,t112,b13,,3465,ExtendedExample
113,e114,LoadFS,31/10/2023 10:01:53,t114,,z,3465,ExtendedExample
114,e115,Open,31/10/2023 10:01:54,t115,,,3465,ExtendedExample
115,e116,Fill,31/10/2023 10:01:55,t116,,,3465,ExtendedExample
116,e117,UnloadFS,31/10/2023 10:01:56,t117,,z,3465,ExtendedExample
117,e118,LoadSS,31/10/2023 10:01:57,t118,,z,3465,ExtendedExample
118,e119,Close,31/10/2023 10:01:58,t119,,,3465,ExtendedExample
119,e120,Seal,31/10/2023 10:01:59,t120,b14,,3465,ExtendedExample
120,e121,UnloadSS,31/10/2023 10:02:00,t121,,z,3465,ExtendedExample
121,e122,LoadFS,31/10/2023 10:02:01,t122,,y,3465,ExtendedExample
122,e123,Open,31/10/2023 10:02:02,t123,,,3465,ExtendedExample
123,e124,Fill,31/10/2023 10:02:03,t124,,,3465,ExtendedExample
125,e126,LoadSS,31/10/2023 10:02:05,t126,,y,3465,ExtendedExample
126,e127,Close,31/10/2023 10:02:06,t127,,,3465,ExtendedExample
127,e128,Seal,31/10/2023 10:02:07,t128,b15,,3465,ExtendedExample
128,e129,UnloadSS,31/10/2023 10:02:08,t129,,y,3465,ExtendedExample
129,e130,UnloadAL,31/10/2023 10:02:09,t130,,,3465,ExtendedExample
130,e131,LoadAL,31/10/2023 10:02:10,t131,,,8465,ExtendedExample
131,e132,LoadFS,31/10/2023 10:02:11,t132,,z,8465,ExtendedExample
133,e134,Fill,31/10/2023 10:02:13,t134,,,8465,ExtendedExample
134,e135,UnloadFS,31/10/2023 10:02:14,t135,,z,8465,ExtendedExample
135,e136,LoadSS,31/10/2023 10:02:15,t136,,z,8465,ExtendedExample
136,e137,Close,31/10/2023 10:02:16,t137,,,8465,ExtendedExample
137,e138,Seal,31/10/2023 10:02:17,t138,b16,,8465,ExtendedExample
138,e139,UnloadSS,31/10/2023 10:02:18,t139,,z,8465,ExtendedExample
141,e142,Fill,31/10/2023 10:02:21,t142,,,8465,ExtendedExample
142,e143,UnloadFS,31/10/2023 10:02:22,t143,,y,8465,ExtendedExample
143,e144,LoadSS,31/10/2023 10:02:23,t144,,y,8465,ExtendedExample
144,e145,Close,31/10/2023 10:02:24,t145,,,8465,ExtendedExample
145,e146,Seal,31/10/2023 10:02:25,t146,b17,,8465,ExtendedExample
146,e147,UnloadSS,31/10/2023 10:02:26,t147,,y,8465,ExtendedExample
147,e148,LoadFS,31/10/2023 10:02:27,t148,,x,8465,ExtendedExample
148,e149,Open,31/10/2023 10:02:28,t149,,,8465,ExtendedExample
149,e150,Fill,31/10/2023 10:02:29,t150,,,8465,ExtendedExample
150,e151,UnloadFS,31/10/2023 10:02:30,t151,,x,8465,ExtendedExample
151,e152,LoadSS,31/10/2023 10:02:31,t152,,x,8465,ExtendedExample
152,e153,Close,31/10/2023 10:02:32,t153,,,8465,ExtendedExample
153,e154,Seal,31/10/2023 10:02:33,t154,b18,,8465,ExtendedExample
154,e155,UnloadSS,31/10/2023 10:02:34,t155,,x,8465,ExtendedExample
155,e156,UnloadAL,31/10/2023 10:02:35,t156,,,8465,ExtendedExample
157,e158,LoadFS,31/10/2023 10:02:37,t158,,y,7465,ExtendedExample
158,e159,Open,31/10/2023 10:02:38,t159,,,7465,ExtendedExample
159,e160,Fill,31/10/2023 10:02:39,t160,,,7465,ExtendedExample
160,e161,UnloadFS,31/10/2023 10:02:40,t161,,y,7465,ExtendedExample
161,e162,LoadSS,31/10/2023 10:02:41,t162,,y,7465,ExtendedExample
162,e163,Close,31/10/2023 10:02:42,t163,,,7465,ExtendedExample
163,e164,Seal,31/10/2023 10:02:43,t164,b19,,7465,ExtendedExample
164,e165,UnloadSS,31/10/2023 10:02:44,t165,,y,7465,ExtendedExample
165,e166,LoadFS,31/10/2023 10:02:45,t166,,z,7465,ExtendedExample
166,e167,Open,31/10/2023 10:02:46,t167,,,7465,ExtendedExample
167,e168,Fill,31/10/2023 10:02:47,t168,,,7465,ExtendedExample
168,e169,UnloadFS,31/10/2023 10:02:48,t169,,z,7465,ExtendedExample
169,e170,LoadSS,31/10/2023 10:02:49,t170,,z,7465,ExtendedExample
170,e171,Close,31/10/2023 10:02:50,t171,,,7465,ExtendedExample
172,e173,UnloadSS,31/10/2023 10:02:52,t173,,z,7465,ExtendedExample
173,e174,LoadFS,31/10/2023 10:02:53,t174,,x,7465,ExtendedExample
174,e175,Open,31/10/2023 10:02:54,t175,,,7465,ExtendedExample
175,e176,Fill,31/10/2023 10:02:55,t176,,,7465,ExtendedExample
176,e177,UnloadFS,31/10/2023 10:02:56,t177,,x,7465,ExtendedExample
177,e178,LoadSS,31/10/2023 10:02:57,t178,,x,7465,ExtendedExample
178,e179,Close,31/10/2023 10:02:58,t179,,,7465,ExtendedExample
179,e180,Seal,31/10/2023 10:02:59,t180,b21,,7465,ExtendedExample
181,e182,UnloadAL,31/10/2023 10:03:01,t182,,,7465,ExtendedExample
182,e183,LoadAL,31/10/2023 10:03:02,t183,,,5465,ExtendedExample
183,e184,LoadFS,31/10/2023 10:03:03,t184,,y,5465,ExtendedExample
184,e185,Open,31/10/2023 10:03:04,t185,,,5465,ExtendedExample
185,e186,Fill,31/10/2023 10:03:05,t186,,,5465,ExtendedExample
186,e187,UnloadFS,31/10/2023 10:03:06,t187,,y,5465,ExtendedExample
187,e188,LoadSS,31/10/2023 10:03:07,t188,,y,5465,ExtendedExample
188,e189,Close,31/10/2023 10:03:08,t189,,,5465,ExtendedExample
189,e190,Seal,31/10/2023 10:03:09,t190,b22,,5465,ExtendedExample
190,e191,UnloadSS,31/10/2023 10:03:10,t191,,y,5465,ExtendedExample
191,e192,LoadFS,31/10/2023 10:03:11,t192,,x,5465,ExtendedExample
192,e193,Open,31/10/2023 10:03:12,t193,,,5465,ExtendedExample
193,e194,Fill,31/10/2023 10:03:13,t194,,,5465,ExtendedExample
194,e195,UnloadFS,31/10/2023 10:03:14,t195,,x,5465,ExtendedExample
195,e196,LoadSS,31/10/2023 10:03:15,t196,,x,5465,ExtendedExample
196,e197,Close,31/10/2023 10:03:16,t197,,,5465,ExtendedExample
198,e199,UnloadSS,31/10/2023 10:03:18,t199,,x,5465,ExtendedExample
199,e200,LoadFS,31/10/2023 10:03:19,t200,,z,5465,ExtendedExample
200,e201,Open,31/10/2023 10:03:20,t201,,,5465,ExtendedExample
201,e202,Fill,31/10/2023 10:03:21,t202,,,5465,ExtendedExample
202,e203,UnloadFS,31/10/2023 10:03:22,t203,,z,5465,ExtendedExample
203,e204,LoadSS,31/10/2023 10:03:23,t204,,z,5465,ExtendedExample
204,e205,Close,31/10/2023 10:03:24,t205,,,5465,ExtendedExample
205,e206,Seal,31/10/2023 10:03:25,t206,b24,,5465,ExtendedExample
206,e207,UnloadSS,31/10/2023 10:03:26,t207,,z,5465,ExtendedExample
207,e208,UnloadAL,31/10/2023 10:03:27,t208,,,5465,ExtendedExample
208,e209,LoadAL,31/10/2023 10:03:28,t209,,,5012,ExtendedExample
209,e210,LoadFS,31/10/2023 10:03:29,t210,,z,5012,ExtendedExample
211,e212,Fill,31/10/2023 10:03:31,t212,,,5012,ExtendedExample
212,e213,UnloadFS,31/10/2023 10:03:32,t213,,z,5012,ExtendedExample
213,e214,LoadSS,31/10/2023 10:03:33,t214,,z,5012,ExtendedExample
214,e215,Close,31/10/2023 10:03:34,t215,,,5012,ExtendedExample
215,e216,Seal,31/10/2023 10:03:35,t216,b25,,5012,ExtendedExample
216,e217,UnloadSS,31/10/2023 10:03:36,t217,,z,5012,ExtendedExample
217,e218,LoadFS,31/10/2023 10:03:37,t218,,y,5012,ExtendedExample
218,e219,Open,31/10/2023 10:03:38,t219,,,5012,ExtendedExample
219,e220,Fill,31/10/2023 10:03:39,t220,,,5012,ExtendedExample
220,e221,UnloadFS,31/10/2023 10:03:40,t221,,y,5012,ExtendedExample
221,e222,LoadSS,31/10/2023 10:03:41,t222,,y,5012,ExtendedExample
222,e223,Close,31/10/2023 10:03:42,t223,,,5012,ExtendedExample
223,e224,Seal,31/10/2023 10:03:43,t224,b26,,5012,ExtendedExample
224,e225,UnloadSS,31/10/2023 10:03:44,t225,,y,5012,ExtendedExample
225,e226,LoadFS,31/10/2023 10:03:45,t226,,x,5012,ExtendedExample
226,e227,Open,31/10/2023 10:03:46,t227,,,5012,ExtendedExample
227,e228,Fill,31/10/2023 10:03:47,t228,,,5012,ExtendedExample
228,e229,UnloadFS,31/10/2023 10:03:48,t229,,x,5012,ExtendedExample
229,e230,LoadSS,31/10/2023 10:03:49,t230,,x,5012,ExtendedExample
230,e231,Close,31/10/2023 10:03:50,t231,,,5012,ExtendedExample
231,e232,Seal,31/10/2023 10:03:51,t232,b27,,5012,ExtendedExample
233,e234,UnloadAL,31/10/2023 10:03:53,t234,,,5012,ExtendedExample
234,e235,LoadAL,31/10/2023 10:03:54,t235,,,6465,ExtendedExample
235,e236,LoadFS,31/10/2023 10:03:55,t236,,x,6465,ExtendedExample
238,e239,UnloadFS,31/10/2023 10:03:58,t239,,x,6465,ExtendedExample
239,e240,LoadSS,31/10/2023 10:03:59,t240,,x,6465,ExtendedExample
240,e241,Close,31/10/2023 10:04:00,t241,,,6465,ExtendedExample
241,e242,Seal,31/10/2023 10:04:01,t242,b28,,6465,ExtendedExample
242,e243,UnloadSS,31/10/2023 10:04:02,t243,,x,6465,ExtendedExample
243,e244,LoadFS,31/10/2023 10:04:03,t244,,z,6465,ExtendedExample
244,e245,Open,31/10/2023 10:04:04,t245,,,6465,ExtendedExample
245,e246,Fill,31/10/2023 10:04:05,t246,,,6465,ExtendedExample
246,e247,UnloadFS,31/10/2023 10:04:06,t247,,z,6465,ExtendedExample
247,e248,LoadSS,31/10/2023 10:04:07,t248,,z,6465,ExtendedExample
249,e250,Seal,31/10/2023 10:04:09,t250,b29,,6465,ExtendedExample
250,e251,UnloadSS,31/10/2023 10:04:10,t251,,z,6465,ExtendedExample
251,e252,LoadFS,31/10/2023 10:04:11,t252,,y,6465,ExtendedExample
252,e253,Open,31/10/2023 10:04:12,t253,,,6465,ExtendedExample
253,e254,Fill,31/10/2023 10:04:13,t254,,,6465,ExtendedExample
254,e255,UnloadFS,31/10/2023 10:04:14,t255,,y,6465,ExtendedExample
255,e256,LoadSS,31/10/2023 10:04:15,t256,,y,6465,ExtendedExample
257,e258,Seal,31/10/2023 10:04:17,t258,b30,,6465,ExtendedExample
258,e259,UnloadSS,31/10/2023 10:04:18,t259,,y,6465,ExtendedExample
259,e260,UnloadAL,31/10/2023 10:04:19,t260,,,6465,ExtendedExample
260,e261,LoadAL,31/10/2023 10:04:20,t261,,,9012,ExtendedExample
261,e262,LoadFS,31/10/2023 10:04:21,t262,,z,9012,ExtendedExample
262,e263,Open,31/10/2023 10:04:22,t263,,,9012,ExtendedExample
263,e264,Fill,31/10/2023 10:04:23,t264,,,9012,ExtendedExample
264,e265,UnloadFS,31/10/2023 10:04:24,t265,,z,9012,ExtendedExample
265,e266,LoadSS,31/10/2023 10:04:25,t266,,z,9012,ExtendedExample
266,e267,Close,31/10/2023 10:04:26,t267,,,9012,ExtendedExample
267,e268,Seal,31/10/2023 10:04:27,t268,b31,,9012,ExtendedExample
268,e269,UnloadSS,31/10/2023 10:04:28,t269,,z,9012,ExtendedExample
269,e270,LoadFS,31/10/2023 10:04:29,t270,,x,9012,ExtendedExample
270,e271,Open,31/10/2023 10:04:30,t271,,,9012,ExtendedExample
271,e272,Fill,31/10/2023 10:04:31,t272,,,9012,ExtendedExample
272,e273,UnloadFS,31/10/2023 10:04:32,t273,,x,9012,ExtendedExample
273,e274,LoadSS,31/10/2023 10:04:33,t274,,x,9012,ExtendedExample
274,e275,Close,31/10/2023 10:04:34,t275,,,9012,ExtendedExample
275,e276,Seal,31/10/2023 10:04:35,t276,b32,,9012,ExtendedExample
276,e277,UnloadSS,31/10/2023 10:04:36,t277,,x,9012,ExtendedExample
277,e278,LoadFS,31/10/2023 10:04:37,t278,,y,9012,ExtendedExample
278,e279,Open,31/10/2023 10:04:38,t279,,,9012,ExtendedExample
279,e280,Fill,31/10/2023 10:04:39,t280,,,9012,ExtendedExample
280,e281,UnloadFS,31/10/2023 10:04:40,t281,,y,9012,ExtendedExample
282,e283,Close,31/10/2023 10:04:42,t283,,,9012,ExtendedExample
283,e284,Seal,31/10/2023 10:04:43,t284,b33,,9012,ExtendedExample
284,e285,UnloadSS,31/10/2023 10:04:44,t285,,y,9012,ExtendedExample
285,e286,UnloadAL,31/10/2023 10:04:45,t286,,,9012,ExtendedExample
286,e287,LoadAL,31/10/2023 10:04:46,t287,,,8012,ExtendedExample
287,e288,LoadFS,31/10/2023 10:04:47,t288,,x,8012,ExtendedExample
289,e290,Fill,31/10/2023 10:04:49,t290,,,8012,ExtendedExample
290,e291,UnloadFS,31/10/2023 10:04:50,t291,,x,8012,ExtendedExample
291,e292,LoadSS,31/10/2023 10:04:51,t292,,x,8012,ExtendedExample
292,e293,Close,31/10/2023 10:04:52,t293,,,8012,ExtendedExample
293,e294,Seal,31/10/2023 10:04:53,t294,b34,,8012,ExtendedExample
294,e295,UnloadSS,31/10/2023 10:04:54,t295,,x,8012,ExtendedExample
296,e297,Open,31/10/2023 10:04:56,t297,,,8012,ExtendedExample
297,e298,Fill,31/10/2023 10:04:57,t298,,,8012,ExtendedExample
298,e299,UnloadFS,31/10/2023 10:04:58,t299,,z,8012,ExtendedExample
299,e300,LoadSS,31/10/2023 10:04:59,t300,,z,8012,ExtendedExample
301,e302,Seal,31/10/2023 10:05:01,t302,b35,,8012,ExtendedExample
302,e303,UnloadSS,31/10/2023 10:05:02,t303,,z,8012,ExtendedExample
303,e304,LoadFS,31/10/2023 10:05:03,t304,,y,8012,ExtendedExample
305,e306,Fill,31/10/2023 10:05:05,t306,,,8012,ExtendedExample
306,e307,UnloadFS,31/10/2023 10:05:06,t307,,y,8012,ExtendedExample
307,e308,LoadSS,31/10/2023 10:05:07,t308,,y,8012,ExtendedExample
308,e309,Close,31/10/2023 10:05:08,t309,,,8012,ExtendedExample
309,e310,Seal,31/10/2023 10:05:09,t310,b36,,8012,ExtendedExample
310,e311,UnloadSS,31/10/2023 10:05:10,t311,,y,8012,ExtendedExample
311,e312,UnloadAL,31/10/2023 10:05:11,t312,,,8012,ExtendedExample
312,e313,LoadAL,31/10/2023 10:05:12,t313,,,8012,ExtendedExample
313,e314,LoadFS,31/10/2023 10:05:13,t314,,y,8012,ExtendedExample
314,e315,Open,31/10/2023 10:05:14,t315,,,8012,ExtendedExample
315,e316,Fill,31/10/2023 10:05:15,t316,,,8012,ExtendedExample
316,e317,UnloadFS,31/10/2023 10:05:16,t317,,y,8012,ExtendedExample
317,e318,LoadSS,31/10/2023 10:05:17,t318,,y,8012,ExtendedExample
318,e319,Close,31/10/2023 10:05:18,t319,,,8012,ExtendedExample
319,e320,Seal,31/10/2023 10:05:19,t320,b37,,8012,ExtendedExample
320,e321,UnloadSS,31/10/2023 10:05:20,t321,,y,8012,ExtendedExample
321,e322,LoadFS,31/10/2023 10:05:21,t322,,z,8012,ExtendedExample
322,e323,Open,31/10/2023 10:05:22,t323,,,8012,ExtendedExample
323,e324,Fill,31/10/2023 10:05:23,t324,,,8012,ExtendedExample
324,e325,UnloadFS,31/10/2023 10:05:24,t325,,z,8012,ExtendedExample
325,e326,LoadSS,31/10/2023 10:05:25,t326,,z,8012,ExtendedExample
327,e328,Seal,31/10/2023 10:05:27,t328,b38,,8012,ExtendedExample
328,e329,UnloadSS,31/10/2023 10:05:28,t329,,z,8012,ExtendedExample
329,e330,LoadFS,31/10/2023 10:05:29,t330,,x,8012,ExtendedExample
330,e331,Open,31/10/2023 10:05:30,t331,,,8012,ExtendedExample
331,e332,Fill,31/10/2023 10:05:31,t332,,,8012,ExtendedExample
333,e334,LoadSS,31/10/2023 10:05:33,t334,,x,8012,ExtendedExample
334,e335,Close,31/10/2023 10:05:34,t335,,,8012,ExtendedExample
335,e336,Seal,31/10/2023 10:05:35,t336,b39,,8012,ExtendedExample
336,e337,UnloadSS,31/10/2023 10:05:36,t337,,x,8012,ExtendedExample
337,e338,UnloadAL,31/10/2023 10:05:37,t338,,,8012,ExtendedExample
338,e339,LoadAL,31/10/2023 10:05:38,t339,,,3465,ExtendedExample
339,e340,LoadFS,31/10/2023 10:05:39,t340,,x,3465,ExtendedExample
340,e341,Open,31/10/2023 10:05:40,t341,,,3465,ExtendedExample
341,e342,Fill,31/10/2023 10:05:41,t342,,,3465,ExtendedExample
342,e343,UnloadFS,31/10/2023 10:05:42,t343,,x,3465,ExtendedExample
343,e344,LoadSS,31/10/2023 10:05:43,t344,,x,3465,ExtendedExample
344,e345,Close,31/10/2023 10:05:44,t345,,,3465,ExtendedExample
345,e346,Seal,31/10/2023 10:05:45,t346,b40,,3465,ExtendedExample
346,e347,UnloadSS,31/10/2023 10:05:46,t347,,x,3465,ExtendedExample
347,e348,LoadFS,31/10/2023 10:05:47,t348,,y,3465,ExtendedExample
348,e349,Open,31/10/2023 10:05:48,t349,,,3465,ExtendedExample
349,e350,Fill,31/10/2023 10:05:49,t350,,,3465,ExtendedExample
350,e351,UnloadFS,31/10/2023 10:05:50,t351,,y,3465,ExtendedExample
351,e352,LoadSS,31/10/2023 10:05:51,t352,,y,3465,ExtendedExample
352,e353,Close,31/10/2023 10:05:52,t353,,,3465,ExtendedExample
353,e354,Seal,31/10/2023 10:05:53,t354,b41,,3465,ExtendedExample
354,e355,UnloadSS,31/10/2023 10:05:54,t355,,y,3465,ExtendedExample
355,e356,LoadFS,31/10/2023 10:05:55,t356,,z,3465,ExtendedExample
356,e357,Open,31/10/2023 10:05:56,t357,,,3465,ExtendedExample
357,e358,Fill,31/10/2023 10:05:57,t358,,,3465,ExtendedExample
358,e359,UnloadFS,31/10/2023 10:05:58,t359,,z,3465,ExtendedExample
359,e360,LoadSS,31/10/2023 10:05:59,t360,,z,3465,ExtendedExample
360,e361,Close,31/10/2023 10:06:00,t361,,,3465,ExtendedExample
361,e362,Seal,31/10/2023 10:06:01,t362,b42,,3465,ExtendedExample
362,e363,UnloadSS,31/10/2023 10:06:02,t363,,z,3465,ExtendedExample
363,e364,UnloadAL,31/10/2023 10:06:03,t364,,,3465,ExtendedExample
364,e365,LoadAL,31/10/2023 10:06:04,t365,,,8012,ExtendedExample
365,e366,LoadFS,31/10/2023 10:06:05,t366,,y,8012,ExtendedExample
366,e367,Open,31/10/2023 10:06:06,t367,,,8012,ExtendedExample
367,e368,Fill,31/10/2023 10:06:07,t368,,,8012,ExtendedExample
368,e369,UnloadFS,31/10/2023 10:06:08,t369,,y,8012,ExtendedExample
369,e370,LoadSS,31/10/2023 10:06:09,t370,,y,8012,ExtendedExample
370,e371,Close,31/10/2023 10:06:10,t371,,,8012,ExtendedExample
371,e372,Seal,31/10/2023 10:06:11,t372,b43,,8012,ExtendedExample
372,e373,UnloadSS,31/10/2023 10:06:12,t373,,y,8012,ExtendedExample
373,e374,LoadFS,31/10/2023 10:06:13,t374,,x,8012,ExtendedExample
374,e375,Open,31/10/2023 10:06:14,t375,,,8012,ExtendedExample
375,e376,Fill,31/10/2023 10:06:15,t376,,,8012,ExtendedExample
377,e378,LoadSS,31/10/2023 10:06:17,t378,,x,8012,ExtendedExample
378,e379,Close,31/10/2023 10:06:18,t379,,,8012,ExtendedExample
379,e380,Seal,31/10/2023 10:06:19,t380,b44,,8012,ExtendedExample
380,e381,UnloadSS,31/10/2023 10:06:20,t381,,x,8012,ExtendedExample
381,e382,LoadFS,31/10/2023 10:06:21,t382,,z,8012,ExtendedExample
382,e383,Open,31/10/2023 10:06:22,t383,,,8012,ExtendedExample
383,e384,Fill,31/10/2023 10:06:23,t384,,,8012,ExtendedExample
